[egoonet]2013-08-19 16:27:05,778 DEBUG main org.jboss.logging Logging Provider: org.jboss.logging.Log4jLoggerProvider
[egoonet]2013-08-20 14:03:20,447 DEBUG main org.hibernate.type.BasicTypeRegistry Adding type registration java.math.BigDecimal -> org.hibernate.type.BigDecimalType@c44b88
[egoonet]2013-08-20 14:03:20,447 DEBUG main org.hibernate.type.BasicTypeRegistry Adding type registration big_integer -> org.hibernate.type.BigIntegerType@17e121c
[egoonet]2013-08-20 14:03:20,447 DEBUG main org.hibernate.type.BasicTypeRegistry Adding type registration java.math.BigInteger -> org.hibernate.type.BigIntegerType@17e121c
[egoonet]2013-08-20 14:03:20,447 DEBUG main org.hibernate.type.BasicTypeRegistry Adding type registration string -> org.hibernate.type.StringType@1385660
[egoonet]2013-08-20 14:03:20,447 DEBUG main org.hibernate.type.BasicTypeRegistry Adding type registration java.lang.String -> org.hibernate.type.StringType@1385660
[egoonet]2013-08-20 14:03:20,447 DEBUG main org.hibernate.type.BasicTypeRegistry Adding type registration nstring -> org.hibernate.type.StringNVarcharType@a613f8
[egoonet]2013-08-20 14:03:20,447 DEBUG main org.hibernate.type.BasicTypeRegistry Adding type registration ncharacter -> org.hibernate.type.CharacterNCharType@589e56
[egoonet]2013-08-20 14:03:20,447 DEBUG main org.hibernate.type.BasicTypeRegistry Adding type registration url -> org.hibernate.type.UrlType@198cb3d
[egoonet]2013-08-20 14:03:20,447 DEBUG main org.hibernate.type.BasicTypeRegistry Adding type registration java.net.URL -> org.hibernate.type.UrlType@198cb3d
[egoonet]2013-08-20 14:03:20,447 DEBUG main org.hibernate.type.BasicTypeRegistry Adding type registration date -> org.hibernate.type.DateType@19b04e2
[egoonet]2013-08-20 14:03:20,448 DEBUG main org.hibernate.type.BasicTypeRegistry Adding type registration java.sql.Date -> org.hibernate.type.DateType@19b04e2
[egoonet]2013-08-20 14:03:20,448 DEBUG main org.hibernate.type.BasicTypeRegistry Adding type registration time -> org.hibernate.type.TimeType@30d82d
[egoonet]2013-08-20 14:03:20,448 DEBUG main org.hibernate.type.BasicTypeRegistry Adding type registration java.sql.Time -> org.hibernate.type.TimeType@30d82d
[egoonet]2013-08-20 14:03:20,448 DEBUG main org.hibernate.type.BasicTypeRegistry Adding type registration timestamp -> org.hibernate.type.TimestampType@476128
[egoonet]2013-08-20 14:03:20,448 DEBUG main org.hibernate.type.BasicTypeRegistry Adding type registration java.sql.Timestamp -> org.hibernate.type.TimestampType@476128
[egoonet]2013-08-20 14:03:20,448 DEBUG main org.hibernate.type.BasicTypeRegistry Adding type registration java.util.Date -> org.hibernate.type.TimestampType@476128
[egoonet]2013-08-20 14:03:20,448 DEBUG main org.hibernate.type.BasicTypeRegistry Adding type registration dbtimestamp -> org.hibernate.type.DbTimestampType@18235ed
[egoonet]2013-08-20 14:03:20,448 DEBUG main org.hibernate.type.BasicTypeRegistry Adding type registration calendar -> org.hibernate.type.CalendarType@19b1de
[egoonet]2013-08-20 14:03:20,448 DEBUG main org.hibernate.type.BasicTypeRegistry Adding type registration java.util.Calendar -> org.hibernate.type.CalendarType@19b1de
[egoonet]2013-08-20 14:03:20,448 DEBUG main org.hibernate.type.BasicTypeRegistry Adding type registration java.util.GregorianCalendar -> org.hibernate.type.CalendarType@19b1de
[egoonet]2013-08-20 14:03:20,448 DEBUG main org.hibernate.type.BasicTypeRegistry Adding type registration calendar_date -> org.hibernate.type.CalendarDateType@164dbd5
[egoonet]2013-08-20 14:03:20,448 DEBUG main org.hibernate.type.BasicTypeRegistry Adding type registration locale -> org.hibernate.type.LocaleType@11978b
[egoonet]2013-08-20 14:03:20,449 DEBUG main org.hibernate.type.BasicTypeRegistry Adding type registration java.util.Locale -> org.hibernate.type.LocaleType@11978b
[egoonet]2013-08-20 14:03:20,449 DEBUG main org.hibernate.type.BasicTypeRegistry Adding type registration currency -> org.hibernate.type.CurrencyType@1309e87
[egoonet]2013-08-20 14:03:20,449 DEBUG main org.hibernate.type.BasicTypeRegistry Adding type registration java.util.Currency -> org.hibernate.type.CurrencyType@1309e87
[egoonet]2013-08-20 14:03:20,449 DEBUG main org.hibernate.type.BasicTypeRegistry Adding type registration timezone -> org.hibernate.type.TimeZoneType@1d10a5c
[egoonet]2013-08-20 14:03:20,449 DEBUG main org.hibernate.type.BasicTypeRegistry Adding type registration java.util.TimeZone -> org.hibernate.type.TimeZoneType@1d10a5c
[egoonet]2013-08-20 14:03:20,449 DEBUG main org.hibernate.type.BasicTypeRegistry Adding type registration class -> org.hibernate.type.ClassType@1d95492
[egoonet]2013-08-20 14:03:20,449 DEBUG main org.hibernate.type.BasicTypeRegistry Adding type registration java.lang.Class -> org.hibernate.type.ClassType@1d95492
[egoonet]2013-08-20 14:03:20,449 DEBUG main org.hibernate.type.BasicTypeRegistry Adding type registration uuid-binary -> org.hibernate.type.UUIDBinaryType@1171b26
[egoonet]2013-08-20 14:03:20,449 DEBUG main org.hibernate.type.BasicTypeRegistry Adding type registration java.util.UUID -> org.hibernate.type.UUIDBinaryType@1171b26
[egoonet]2013-08-20 14:03:20,449 DEBUG main org.hibernate.type.BasicTypeRegistry Adding type registration uuid-char -> org.hibernate.type.UUIDCharType@50988
[egoonet]2013-08-20 14:03:20,449 DEBUG main org.hibernate.type.BasicTypeRegistry Adding type registration pg-uuid -> org.hibernate.type.PostgresUUIDType@49d67c
[egoonet]2013-08-20 14:03:20,449 DEBUG main org.hibernate.type.BasicTypeRegistry Adding type registration binary -> org.hibernate.type.BinaryType@2200d5
[egoonet]2013-08-20 14:03:20,449 DEBUG main org.hibernate.type.BasicTypeRegistry Adding type registration byte[] -> org.hibernate.type.BinaryType@2200d5
[egoonet]2013-08-20 14:03:20,450 DEBUG main org.hibernate.type.BasicTypeRegistry Adding type registration [B -> org.hibernate.type.BinaryType@2200d5
[egoonet]2013-08-20 14:03:20,450 DEBUG main org.hibernate.type.BasicTypeRegistry Adding type registration wrapper-binary -> org.hibernate.type.WrapperBinaryType@5dd582
[egoonet]2013-08-20 14:03:20,450 DEBUG main org.hibernate.type.BasicTypeRegistry Adding type registration Byte[] -> org.hibernate.type.WrapperBinaryType@5dd582
[egoonet]2013-08-20 14:03:20,450 DEBUG main org.hibernate.type.BasicTypeRegistry Adding type registration [Ljava.lang.Byte; -> org.hibernate.type.WrapperBinaryType@5dd582
[egoonet]2013-08-20 14:03:20,450 DEBUG main org.hibernate.type.BasicTypeRegistry Adding type registration image -> org.hibernate.type.ImageType@5a67c9
[egoonet]2013-08-20 14:03:20,450 DEBUG main org.hibernate.type.BasicTypeRegistry Adding type registration characters -> org.hibernate.type.CharArrayType@618d26
[egoonet]2013-08-20 14:03:20,450 DEBUG main org.hibernate.type.BasicTypeRegistry Adding type registration char[] -> org.hibernate.type.CharArrayType@618d26
[egoonet]2013-08-20 14:03:20,450 DEBUG main org.hibernate.type.BasicTypeRegistry Adding type registration [C -> org.hibernate.type.CharArrayType@618d26
[egoonet]2013-08-20 14:03:20,450 DEBUG main org.hibernate.type.BasicTypeRegistry Adding type registration wrapper-characters -> org.hibernate.type.CharacterArrayType@6caf16
[egoonet]2013-08-20 14:03:20,450 DEBUG main org.hibernate.type.BasicTypeRegistry Adding type registration [Ljava.lang.Character; -> org.hibernate.type.CharacterArrayType@6caf16
[egoonet]2013-08-20 14:03:20,450 DEBUG main org.hibernate.type.BasicTypeRegistry Adding type registration Character[] -> org.hibernate.type.CharacterArrayType@6caf16
[egoonet]2013-08-20 14:03:20,450 DEBUG main org.hibernate.type.BasicTypeRegistry Adding type registration text -> org.hibernate.type.TextType@e64686
[egoonet]2013-08-20 14:03:20,451 DEBUG main org.hibernate.type.BasicTypeRegistry Adding type registration ntext -> org.hibernate.type.NTextType@1e2ca7
[egoonet]2013-08-20 14:03:20,451 DEBUG main org.hibernate.type.BasicTypeRegistry Adding type registration blob -> org.hibernate.type.BlobType@1e57e8f
[egoonet]2013-08-20 14:03:20,451 DEBUG main org.hibernate.type.BasicTypeRegistry Adding type registration java.sql.Blob -> org.hibernate.type.BlobType@1e57e8f
[egoonet]2013-08-20 14:03:20,451 DEBUG main org.hibernate.type.BasicTypeRegistry Adding type registration materialized_blob -> org.hibernate.type.MaterializedBlobType@e020c9
[egoonet]2013-08-20 14:03:20,451 DEBUG main org.hibernate.type.BasicTypeRegistry Adding type registration clob -> org.hibernate.type.ClobType@104c575
[egoonet]2013-08-20 14:03:20,451 DEBUG main org.hibernate.type.BasicTypeRegistry Adding type registration java.sql.Clob -> org.hibernate.type.ClobType@104c575
[egoonet]2013-08-20 14:03:20,451 DEBUG main org.hibernate.type.BasicTypeRegistry Adding type registration nclob -> org.hibernate.type.NClobType@14e8cee
[egoonet]2013-08-20 14:03:20,451 DEBUG main org.hibernate.type.BasicTypeRegistry Adding type registration java.sql.NClob -> org.hibernate.type.NClobType@14e8cee
[egoonet]2013-08-20 14:03:20,451 DEBUG main org.hibernate.type.BasicTypeRegistry Adding type registration materialized_clob -> org.hibernate.type.MaterializedClobType@bcda2d
[egoonet]2013-08-20 14:03:20,451 DEBUG main org.hibernate.type.BasicTypeRegistry Adding type registration materialized_nclob -> org.hibernate.type.MaterializedNClobType@e0a386
[egoonet]2013-08-20 14:03:20,451 DEBUG main org.hibernate.type.BasicTypeRegistry Adding type registration serializable -> org.hibernate.type.SerializableType@da3a1e
[egoonet]2013-08-20 14:03:20,451 DEBUG main org.hibernate.type.BasicTypeRegistry Adding type registration object -> org.hibernate.type.ObjectType@19a32e0
[egoonet]2013-08-20 14:03:20,452 DEBUG main org.hibernate.type.BasicTypeRegistry Adding type registration java.lang.Object -> org.hibernate.type.ObjectType@19a32e0
[egoonet]2013-08-20 14:03:20,452 DEBUG main org.hibernate.type.BasicTypeRegistry Adding type registration imm_date -> org.hibernate.type.AdaptedImmutableType@1955970
[egoonet]2013-08-20 14:03:20,452 DEBUG main org.hibernate.type.BasicTypeRegistry Adding type registration imm_time -> org.hibernate.type.AdaptedImmutableType@22ce00
[egoonet]2013-08-20 14:03:20,452 DEBUG main org.hibernate.type.BasicTypeRegistry Adding type registration imm_timestamp -> org.hibernate.type.AdaptedImmutableType@102a0a5
[egoonet]2013-08-20 14:03:20,452 DEBUG main org.hibernate.type.BasicTypeRegistry Adding type registration imm_dbtimestamp -> org.hibernate.type.AdaptedImmutableType@180b22e
[egoonet]2013-08-20 14:03:20,452 DEBUG main org.hibernate.type.BasicTypeRegistry Adding type registration imm_calendar -> org.hibernate.type.AdaptedImmutableType@31fb31
[egoonet]2013-08-20 14:03:20,452 DEBUG main org.hibernate.type.BasicTypeRegistry Adding type registration imm_calendar_date -> org.hibernate.type.AdaptedImmutableType@162522b
[egoonet]2013-08-20 14:03:20,452 DEBUG main org.hibernate.type.BasicTypeRegistry Adding type registration imm_binary -> org.hibernate.type.AdaptedImmutableType@89dd
[egoonet]2013-08-20 14:03:20,452 DEBUG main org.hibernate.type.BasicTypeRegistry Adding type registration imm_serializable -> org.hibernate.type.AdaptedImmutableType@15b1773
[egoonet]2013-08-20 14:03:20,452 DEBUG main org.hibernate.id.factory.internal.DefaultIdentifierGeneratorFactory Registering IdentifierGenerator strategy [uuid2] -> [org.hibernate.id.UUIDGenerator]
[egoonet]2013-08-20 14:03:20,452 DEBUG main org.hibernate.id.factory.internal.DefaultIdentifierGeneratorFactory Registering IdentifierGenerator strategy [guid] -> [org.hibernate.id.GUIDGenerator]
[egoonet]2013-08-20 14:03:20,452 DEBUG main org.hibernate.id.factory.internal.DefaultIdentifierGeneratorFactory Registering IdentifierGenerator strategy [uuid] -> [org.hibernate.id.UUIDHexGenerator]
[egoonet]2013-08-20 14:03:20,452 DEBUG main org.hibernate.id.factory.internal.DefaultIdentifierGeneratorFactory Registering IdentifierGenerator strategy [uuid.hex] -> [org.hibernate.id.UUIDHexGenerator]
[egoonet]2013-08-20 14:03:20,453 DEBUG main org.hibernate.id.factory.internal.DefaultIdentifierGeneratorFactory Registering IdentifierGenerator strategy [hilo] -> [org.hibernate.id.TableHiLoGenerator]
[egoonet]2013-08-20 14:03:20,453 DEBUG main org.hibernate.id.factory.internal.DefaultIdentifierGeneratorFactory Registering IdentifierGenerator strategy [assigned] -> [org.hibernate.id.Assigned]
[egoonet]2013-08-20 14:03:20,453 DEBUG main org.hibernate.id.factory.internal.DefaultIdentifierGeneratorFactory Registering IdentifierGenerator strategy [identity] -> [org.hibernate.id.IdentityGenerator]
[egoonet]2013-08-20 14:03:20,453 DEBUG main org.hibernate.id.factory.internal.DefaultIdentifierGeneratorFactory Registering IdentifierGenerator strategy [select] -> [org.hibernate.id.SelectGenerator]
[egoonet]2013-08-20 14:03:20,453 DEBUG main org.hibernate.id.factory.internal.DefaultIdentifierGeneratorFactory Registering IdentifierGenerator strategy [sequence] -> [org.hibernate.id.SequenceGenerator]
[egoonet]2013-08-20 14:03:20,453 DEBUG main org.hibernate.id.factory.internal.DefaultIdentifierGeneratorFactory Registering IdentifierGenerator strategy [seqhilo] -> [org.hibernate.id.SequenceHiLoGenerator]
[egoonet]2013-08-20 14:03:20,453 DEBUG main org.hibernate.id.factory.internal.DefaultIdentifierGeneratorFactory Registering IdentifierGenerator strategy [increment] -> [org.hibernate.id.IncrementGenerator]
[egoonet]2013-08-20 14:03:20,453 DEBUG main org.hibernate.id.factory.internal.DefaultIdentifierGeneratorFactory Registering IdentifierGenerator strategy [foreign] -> [org.hibernate.id.ForeignGenerator]
[egoonet]2013-08-20 14:03:20,453 DEBUG main org.hibernate.id.factory.internal.DefaultIdentifierGeneratorFactory Registering IdentifierGenerator strategy [sequence-identity] -> [org.hibernate.id.SequenceIdentityGenerator]
[egoonet]2013-08-20 14:03:20,453 DEBUG main org.hibernate.id.factory.internal.DefaultIdentifierGeneratorFactory Registering IdentifierGenerator strategy [enhanced-sequence] -> [org.hibernate.id.enhanced.SequenceStyleGenerator]
[egoonet]2013-08-20 14:03:20,453 DEBUG main org.hibernate.id.factory.internal.DefaultIdentifierGeneratorFactory Registering IdentifierGenerator strategy [enhanced-table] -> [org.hibernate.id.enhanced.TableGenerator]
[egoonet]2013-08-20 14:03:20,453 INFO main org.hibernate.cfg.Configuration HHH000044: Configuring from URL: file:/D:/CODE/workspace/callcenter/bin/hibernate.cfg.xml
[egoonet]2013-08-20 14:03:20,455 DEBUG main org.hibernate.internal.util.xml.DTDEntityResolver Trying to resolve system-id [http://hibernate.sourceforge.net/hibernate-configuration-3.0.dtd]
[egoonet]2013-08-20 14:03:20,455 WARN main org.hibernate.internal.util.xml.DTDEntityResolver HHH000223: Recognized obsolete hibernate namespace http://hibernate.sourceforge.net/. Use namespace http://www.hibernate.org/dtd/ instead. Refer to Hibernate 3.6 Migration Guide!
[egoonet]2013-08-20 14:03:20,455 DEBUG main org.hibernate.internal.util.xml.DTDEntityResolver Attempting to resolve on classpath under org/hibernate/
[egoonet]2013-08-20 14:03:20,455 DEBUG main org.hibernate.internal.util.xml.DTDEntityResolver Located [http://hibernate.sourceforge.net/hibernate-configuration-3.0.dtd] in classpath
[egoonet]2013-08-20 14:03:20,456 DEBUG main org.hibernate.cfg.Configuration hibernate.dialect=org.hibernate.dialect.OracleDialect
[egoonet]2013-08-20 14:03:20,457 DEBUG main org.hibernate.cfg.Configuration hibernate.connection.useUnicode=true
[egoonet]2013-08-20 14:03:20,457 DEBUG main org.hibernate.cfg.Configuration hibernate.connection.characterEncoding=utf8
[egoonet]2013-08-20 14:03:20,457 DEBUG main org.hibernate.cfg.Configuration hibernate.use_sql_comments=true
[egoonet]2013-08-20 14:03:20,457 DEBUG main org.hibernate.cfg.Configuration hibernate.show_sql=true
[egoonet]2013-08-20 14:03:20,457 DEBUG main org.hibernate.cfg.Configuration Session-factory config [null] named resource [com/egoonet/callcenter/model/Agent.hbm.xml] for mapping
[egoonet]2013-08-20 14:03:20,458 INFO main org.hibernate.cfg.Configuration HHH000221: Reading mappings from resource: com/egoonet/callcenter/model/Agent.hbm.xml
[egoonet]2013-08-20 14:03:20,460 DEBUG main org.hibernate.internal.util.xml.DTDEntityResolver Trying to resolve system-id [http://hibernate.sourceforge.net/hibernate-mapping-3.0.dtd]
[egoonet]2013-08-20 14:03:20,460 WARN main org.hibernate.internal.util.xml.DTDEntityResolver HHH000223: Recognized obsolete hibernate namespace http://hibernate.sourceforge.net/. Use namespace http://www.hibernate.org/dtd/ instead. Refer to Hibernate 3.6 Migration Guide!
[egoonet]2013-08-20 14:03:20,460 DEBUG main org.hibernate.internal.util.xml.DTDEntityResolver Attempting to resolve on classpath under org/hibernate/
[egoonet]2013-08-20 14:03:20,461 DEBUG main org.hibernate.internal.util.xml.DTDEntityResolver Located [http://hibernate.sourceforge.net/hibernate-mapping-3.0.dtd] in classpath
[egoonet]2013-08-20 14:03:20,466 DEBUG main org.hibernate.cfg.Configuration Session-factory config [null] named resource [com/egoonet/callcenter/model/AgentGroup.hbm.xml] for mapping
[egoonet]2013-08-20 14:03:20,466 INFO main org.hibernate.cfg.Configuration HHH000221: Reading mappings from resource: com/egoonet/callcenter/model/AgentGroup.hbm.xml
[egoonet]2013-08-20 14:03:20,468 DEBUG main org.hibernate.internal.util.xml.DTDEntityResolver Trying to resolve system-id [http://hibernate.sourceforge.net/hibernate-mapping-3.0.dtd]
[egoonet]2013-08-20 14:03:20,468 WARN main org.hibernate.internal.util.xml.DTDEntityResolver HHH000223: Recognized obsolete hibernate namespace http://hibernate.sourceforge.net/. Use namespace http://www.hibernate.org/dtd/ instead. Refer to Hibernate 3.6 Migration Guide!
[egoonet]2013-08-20 14:03:20,468 DEBUG main org.hibernate.internal.util.xml.DTDEntityResolver Attempting to resolve on classpath under org/hibernate/
[egoonet]2013-08-20 14:03:20,468 DEBUG main org.hibernate.internal.util.xml.DTDEntityResolver Located [http://hibernate.sourceforge.net/hibernate-mapping-3.0.dtd] in classpath
[egoonet]2013-08-20 14:03:20,473 DEBUG main org.hibernate.cfg.Configuration Session-factory config [null] named resource [com/egoonet/callcenter/model/AgentQueue.hbm.xml] for mapping
[egoonet]2013-08-20 14:03:20,474 INFO main org.hibernate.cfg.Configuration HHH000221: Reading mappings from resource: com/egoonet/callcenter/model/AgentQueue.hbm.xml
[egoonet]2013-08-20 14:03:20,475 DEBUG main org.hibernate.internal.util.xml.DTDEntityResolver Trying to resolve system-id [http://hibernate.sourceforge.net/hibernate-mapping-3.0.dtd]
[egoonet]2013-08-20 14:03:20,475 WARN main org.hibernate.internal.util.xml.DTDEntityResolver HHH000223: Recognized obsolete hibernate namespace http://hibernate.sourceforge.net/. Use namespace http://www.hibernate.org/dtd/ instead. Refer to Hibernate 3.6 Migration Guide!
[egoonet]2013-08-20 14:03:20,475 DEBUG main org.hibernate.internal.util.xml.DTDEntityResolver Attempting to resolve on classpath under org/hibernate/
[egoonet]2013-08-20 14:03:20,476 DEBUG main org.hibernate.internal.util.xml.DTDEntityResolver Located [http://hibernate.sourceforge.net/hibernate-mapping-3.0.dtd] in classpath
[egoonet]2013-08-20 14:03:20,480 DEBUG main org.hibernate.cfg.Configuration Session-factory config [null] named resource [com/egoonet/callcenter/model/StatData.hbm.xml] for mapping
[egoonet]2013-08-20 14:03:20,480 INFO main org.hibernate.cfg.Configuration HHH000221: Reading mappings from resource: com/egoonet/callcenter/model/StatData.hbm.xml
[egoonet]2013-08-20 14:03:20,481 DEBUG main org.hibernate.internal.util.xml.DTDEntityResolver Trying to resolve system-id [http://hibernate.sourceforge.net/hibernate-mapping-3.0.dtd]
[egoonet]2013-08-20 14:03:20,482 WARN main org.hibernate.internal.util.xml.DTDEntityResolver HHH000223: Recognized obsolete hibernate namespace http://hibernate.sourceforge.net/. Use namespace http://www.hibernate.org/dtd/ instead. Refer to Hibernate 3.6 Migration Guide!
[egoonet]2013-08-20 14:03:20,482 DEBUG main org.hibernate.internal.util.xml.DTDEntityResolver Attempting to resolve on classpath under org/hibernate/
[egoonet]2013-08-20 14:03:20,482 DEBUG main org.hibernate.internal.util.xml.DTDEntityResolver Located [http://hibernate.sourceforge.net/hibernate-mapping-3.0.dtd] in classpath
[egoonet]2013-08-20 14:03:20,486 DEBUG main org.hibernate.cfg.Configuration Session-factory config [null] named resource [com/egoonet/callcenter/model/Region.hbm.xml] for mapping
[egoonet]2013-08-20 14:03:20,486 INFO main org.hibernate.cfg.Configuration HHH000221: Reading mappings from resource: com/egoonet/callcenter/model/Region.hbm.xml
[egoonet]2013-08-20 14:03:20,487 DEBUG main org.hibernate.internal.util.xml.DTDEntityResolver Trying to resolve system-id [http://hibernate.sourceforge.net/hibernate-mapping-3.0.dtd]
[egoonet]2013-08-20 14:03:20,488 WARN main org.hibernate.internal.util.xml.DTDEntityResolver HHH000223: Recognized obsolete hibernate namespace http://hibernate.sourceforge.net/. Use namespace http://www.hibernate.org/dtd/ instead. Refer to Hibernate 3.6 Migration Guide!
[egoonet]2013-08-20 14:03:20,488 DEBUG main org.hibernate.internal.util.xml.DTDEntityResolver Attempting to resolve on classpath under org/hibernate/
[egoonet]2013-08-20 14:03:20,488 DEBUG main org.hibernate.internal.util.xml.DTDEntityResolver Located [http://hibernate.sourceforge.net/hibernate-mapping-3.0.dtd] in classpath
[egoonet]2013-08-20 14:03:20,491 INFO main org.hibernate.cfg.Configuration HHH000041: Configured SessionFactory: null
[egoonet]2013-08-20 14:03:20,491 DEBUG main org.hibernate.cfg.Configuration Properties: {java.runtime.name=Java(TM) SE Runtime Environment, sun.boot.library.path=C:\Program Files\Java\jre6\bin, java.vm.version=20.45-b01, hibernate.connection.useUnicode=true, java.vm.vendor=Sun Microsystems Inc., java.vendor.url=http://java.sun.com/, path.separator=;, java.vm.name=Java HotSpot(TM) Client VM, file.encoding.pkg=sun.io, user.country=CN, sun.java.launcher=SUN_STANDARD, sun.os.patch.level=, java.vm.specification.name=Java Virtual Machine Specification, user.dir=D:\CODE\workspace\callcenter, java.runtime.version=1.6.0_45-b06, java.awt.graphicsenv=sun.awt.Win32GraphicsEnvironment, hibernate.current_session_context_class=org.springframework.orm.hibernate4.SpringSessionContext, java.endorsed.dirs=C:\Program Files\Java\jre6\lib\endorsed, os.arch=x86, java.io.tmpdir=C:\Users\jet\AppData\Local\Temp\, line.separator=
